"year","month","day","date","site","depth","rep","taxa","size","count","fraction_sorted","source"
2005,"11","22",2005-11-22,"twin west","20","7","crabs",18,2,0.25,"splits"
2005,"11","22",2005-11-22,"twin west","20","8","crabs",0,2,0.03125,"splits"
2005,"11","22",2005-11-22,"twin west","20","9","crabs",0,2,0.0078125,"splits"
2005,"11","22",2005-11-22,"twin west","20","10","crabs",0,2,0.0078125,"splits"
2005,"11","22",2005-11-22,"twin west","30","1","crabs",28,2,0.25,"splits"
2005,"11","22",2005-11-22,"twin west","30","2","crabs",45,2,1,"splits"
2005,"11","22",2005-11-22,"twin west","30","3","crabs",0,2,0.0625,"splits"
2005,"11","22",2005-11-22,"twin west","30","4","crabs",0,2,1,"splits"
2005,"11","22",2005-11-22,"twin west","30","5","crabs",42,2,1,"splits"
2005,"11","22",2005-11-22,"twin west","30","6","crabs",15,2,1,"splits"
2005,"11","22",2005-11-22,"twin west","30","7","crabs",0,2,0.25,"splits"
2005,"11","22",2005-11-22,"twin west","30","8","crabs",31,2,0.25,"splits"
2005,"11","22",2005-11-22,"twin west","30","9","crabs",0,2,0.25,"splits"
2005,"11","22",2005-11-22,"twin west","30","10","crabs",50,2,1,"splits"
2006,"10","26",2006-10-26,"twin west","10","1","crabs",0,2,0.0625,"splits"
2006,"10","26",2006-10-26,"twin west","10","2","crabs",0,2,0.03125,"splits"
2006,"10","26",2006-10-26,"twin west","10","3","crabs",0,2,0.0078125,"splits"
2006,"10","26",2006-10-26,"twin west","10","4","crabs",0,2,0.125,"splits"
2006,"10","26",2006-10-26,"twin west","10","5","crabs",0,2,0.03125,"splits"
2006,"10","26",2006-10-26,"twin west","10","6","crabs",0,2,0.03125,"splits"
2006,"10","26",2006-10-26,"twin west","10","7","crabs",0,2,0.015625,"splits"
2006,"10","26",2006-10-26,"twin west","10","8","crabs",45,2,0.125,"splits"
2006,"10","26",2006-10-26,"twin west","10","9","crabs",0,2,0.0625,"splits"
2006,"10","26",2006-10-26,"twin west","10","10","crabs",0,2,0.03125,"splits"
2006,"10","26",2006-10-26,"twin west","20","1","crabs",16,2,0.25,"splits"
2006,"10","26",2006-10-26,"twin west","20","2","crabs",29,2,0.125,"splits"
2006,"10","26",2006-10-26,"twin west","20","3","crabs",0,2,0.25,"splits"
2006,"10","26",2006-10-26,"twin west","20","4","crabs",29,2,0.25,"splits"
2006,"10","26",2006-10-26,"twin west","20","5","crabs",0,2,0.03125,"splits"
2006,"10","26",2006-10-26,"twin west","20","6","crabs",0,2,1,"splits"
2006,"10","26",2006-10-26,"twin west","20","7","crabs",0,2,0.125,"splits"
2006,"10","26",2006-10-26,"twin west","20","7","crabs",25,2,0.625,"splits"
2006,"10","26",2006-10-26,"twin west","20","8","crabs",0,2,1,"splits"
2006,"10","26",2006-10-26,"twin west","20","9","crabs",0,2,0.0625,"splits"
2006,"10","26",2006-10-26,"twin west","20","10","crabs",0,2,0.0625,"splits"
2006,"10","26",2006-10-26,"twin west","30","1","crabs",0,2,0.25,"splits"
2006,"10","26",2006-10-26,"twin west","30","2","crabs",0,2,0.125,"splits"
2006,"10","26",2006-10-26,"twin west","30","3","crabs",14,2,0.125,"splits"
2006,"10","26",2006-10-26,"twin west","30","3","crabs",0,2,0.125,"splits"
2006,"10","26",2006-10-26,"twin west","30","4","crabs",28,2,0.25,"splits"
2006,"10","26",2006-10-26,"twin west","30","5","crabs",14,2,0.5,"splits"
2006,"10","26",2006-10-26,"twin west","30","5","crabs",14,2,0.5,"splits"
2006,"10","26",2006-10-26,"twin west","30","6","crabs",0,2,0.125,"splits"
2006,"10","26",2006-10-26,"twin west","30","7","crabs",25,2,0.5,"splits"
2006,"10","26",2006-10-26,"twin west","30","8","crabs",32,2,0.125,"splits"
2006,"10","26",2006-10-26,"twin west","30","9","crabs",0,2,0.25,"splits"
2006,"10","26",2006-10-26,"twin west","30","10","crabs",15,2,1,"splits"
2006,"11","16",2006-11-16,"bc 1","10","1","crabs",0,2,1,"splits"
2006,"11","16",2006-11-16,"bc 1","10","2","crabs",0,2,0.5,"splits"
2006,"11","16",2006-11-16,"bc 1","10","3","crabs",26,2,0.5,"splits"
2006,"11","16",2006-11-16,"bc 1","10","4","crabs",0,2,0.5,"splits"
2006,"11","16",2006-11-16,"bc 1","10","5","crabs",0,2,0.5,"splits"
2006,"11","16",2006-11-16,"bc 1","10","6","crabs",0,2,0.25,"splits"
2006,"11","16",2006-11-16,"bc 1","10","7","crabs",0,2,0.125,"splits"
2006,"11","16",2006-11-16,"bc 1","10","8","crabs",0,2,0.03125,"splits"
2006,"11","16",2006-11-16,"bc 1","10","9","crabs",0,2,0.125,"splits"
2006,"11","16",2006-11-16,"bc 1","10","10","crabs",0,2,0.25,"splits"
2006,"11","16",2006-11-16,"bc 1","20","1","crabs",0,2,1,"splits"
2006,"11","16",2006-11-16,"bc 1","20","2","crabs",0,2,0.25,"splits"
2006,"11","16",2006-11-16,"bc 1","20","3","crabs",0,2,0.5,"splits"
2006,"11","16",2006-11-16,"bc 1","20","4","crabs",0,2,0.25,"splits"
2006,"11","16",2006-11-16,"bc 1","20","5","crabs",0,2,0.25,"splits"
2006,"11","16",2006-11-16,"bc 1","20","6","crabs",74,2,0.25,"splits"
2006,"11","16",2006-11-16,"bc 1","20","6","crabs",0,2,0.75,"splits"
2006,"11","16",2006-11-16,"bc 1","20","7","crabs",0,2,0.25,"splits"
2006,"11","16",2006-11-16,"bc 1","20","8","crabs",64,2,0.125,"splits"
2006,"11","16",2006-11-16,"bc 1","20","9","crabs",0,2,0.5,"splits"
2006,"11","16",2006-11-16,"bc 1","20","10","crabs",0,2,0.0625,"splits"
2006,"11","16",2006-11-16,"bc 1","30","1","crabs",0,2,0.25,"splits"
2006,"11","16",2006-11-16,"bc 1","30","1","crabs",0,2,0.25,"splits"
2006,"11","16",2006-11-16,"bc 1","30","1","crabs",17,2,0.5,"splits"
2006,"11","16",2006-11-16,"bc 1","30","2","crabs",26,2,0.125,"splits"
2006,"11","16",2006-11-16,"bc 1","30","3","crabs",0,2,0.25,"splits"
2006,"11","16",2006-11-16,"bc 1","30","4","crabs",0,2,0.125,"splits"
2006,"11","16",2006-11-16,"bc 1","30","5","crabs",0,2,0.125,"splits"
2006,"11","16",2006-11-16,"bc 1","30","6","crabs",0,2,0.5,"splits"
2006,"11","16",2006-11-16,"bc 1","30","7","crabs",0,2,1,"splits"
2006,"11","16",2006-11-16,"bc 1","30","8","crabs",26,2,0.5,"splits"
2006,"11","16",2006-11-16,"bc 1","30","9","crabs",35,2,0.5,"splits"
2006,"11","16",2006-11-16,"bc 1","30","10","crabs",44,2,0.25,"splits"
2007,"10","23",2007-10-23,"twin west","10","1","crabs",0,2,0.03125,"splits"
2007,"10","23",2007-10-23,"twin west","10","2","crabs",0,2,0.03125,"splits"
2007,"10","23",2007-10-23,"twin west","10","3","crabs",0,2,0.015625,"splits"
2007,"10","23",2007-10-23,"twin west","10","4","crabs",0,2,0.03125,"splits"
2007,"10","23",2007-10-23,"twin west","10","5","crabs",37,2,0.25,"splits"
2007,"10","23",2007-10-23,"twin west","10","6","crabs",0,2,0.0078125,"splits"
2007,"10","23",2007-10-23,"twin west","10","7","crabs",0,2,0.015625,"splits"
2007,"10","23",2007-10-23,"twin west","10","8","crabs",0,2,0.0625,"splits"
2007,"10","23",2007-10-23,"twin west","10","9","crabs",0,2,0.0078125,"splits"
2007,"10","23",2007-10-23,"twin west","10","10","crabs",0,2,0.125,"splits"
2007,"10","23",2007-10-23,"twin west","20","1","crabs",0,2,0.015625,"splits"
2007,"10","23",2007-10-23,"twin west","20","2","crabs",0,2,0.5,"splits"
2007,"10","23",2007-10-23,"twin west","20","3","crabs",0,2,0.015625,"splits"
2007,"10","23",2007-10-23,"twin west","20","4","crabs",0,2,0.015625,"splits"
2007,"10","23",2007-10-23,"twin west","20","5","crabs",0,2,0.0625,"splits"
2007,"10","23",2007-10-23,"twin west","20","6","crabs",0,2,0.001953125,"splits"
2007,"10","23",2007-10-23,"twin west","20","7","crabs",0,2,0.0625,"splits"
2007,"10","23",2007-10-23,"twin west","20","8","crabs",0,2,0.125,"splits"
2007,"10","23",2007-10-23,"twin west","20","9","crabs",0,2,0.03125,"splits"
2007,"10","23",2007-10-23,"twin west","20","10","crabs",0,2,0.5,"splits"
2007,"10","23",2007-10-23,"twin west","30","1","crabs",35,2,0.0625,"splits"
2007,"10","23",2007-10-23,"twin west","30","2","crabs",34,2,0.25,"splits"
2007,"10","23",2007-10-23,"twin west","30","3","crabs",0,2,0.015625,"splits"
2007,"10","23",2007-10-23,"twin west","30","4","crabs",0,2,1,"splits"
2007,"10","23",2007-10-23,"twin west","30","5","crabs",0,2,0.125,"splits"
2007,"10","23",2007-10-23,"twin west","30","6","crabs",41,2,0.5,"splits"
2007,"10","23",2007-10-23,"twin west","30","7","crabs",39,2,0.5,"splits"
2007,"10","23",2007-10-23,"twin west","30","8","crabs",0,2,0.125,"splits"
2007,"10","23",2007-10-23,"twin west","30","9","crabs",0,2,0.25,"splits"
2007,"10","23",2007-10-23,"twin west","30","10","crabs",0,2,0.0625,"splits"
2007,"10","25",2007-10-25,"bc 1","10","1","crabs",45,2,0.25,"splits"
2007,"10","25",2007-10-25,"bc 1","10","2","crabs",0,2,0.25,"splits"
2007,"10","25",2007-10-25,"bc 1","10","3","crabs",0,2,0.125,"splits"
2007,"10","25",2007-10-25,"bc 1","10","4","crabs",0,2,0.25,"splits"
2007,"10","25",2007-10-25,"bc 1","10","5","crabs",0,2,0.0625,"splits"
2007,"10","25",2007-10-25,"bc 1","10","6","crabs",20,2,0.25,"splits"
2007,"10","25",2007-10-25,"bc 1","10","7","crabs",0,2,0.25,"splits"
2007,"10","25",2007-10-25,"bc 1","10","8","crabs",0,2,0.5,"splits"
2007,"10","25",2007-10-25,"bc 1","10","9","crabs",39,2,0.25,"splits"
2007,"10","25",2007-10-25,"bc 1","10","10","crabs",75,2,0.5,"splits"
2007,"10","25",2007-10-25,"bc 1","20","1","crabs",0,2,0.25,"splits"
2007,"10","25",2007-10-25,"bc 1","20","2","crabs",0,2,0.0625,"splits"
2007,"10","25",2007-10-25,"bc 1","20","3","crabs",35,2,0.25,"splits"
2007,"10","25",2007-10-25,"bc 1","20","4","crabs",0,2,0.25,"splits"
2007,"10","25",2007-10-25,"bc 1","20","5","crabs",0,2,0.125,"splits"
2007,"10","25",2007-10-25,"bc 1","20","6","crabs",0,2,0.125,"splits"
2007,"10","25",2007-10-25,"bc 1","20","7","crabs",0,2,0.0625,"splits"
2007,"10","25",2007-10-25,"bc 1","20","8","crabs",0,2,0.5,"splits"
2007,"10","25",2007-10-25,"bc 1","20","9","crabs",0,2,0.5,"splits"
2007,"10","25",2007-10-25,"bc 1","20","10","crabs",24,2,0.25,"splits"
2007,"10","25",2007-10-25,"bc 1","30","1","crabs",0,2,0.5,"splits"
2007,"10","25",2007-10-25,"bc 1","30","2","crabs",0,2,0.5,"splits"
2007,"10","25",2007-10-25,"bc 1","30","3","crabs",0,2,0.03125,"splits"
2007,"10","25",2007-10-25,"bc 1","30","4","crabs",0,2,0.125,"splits"
2007,"10","25",2007-10-25,"bc 1","30","5","crabs",0,2,0.0625,"splits"
2007,"10","25",2007-10-25,"bc 1","30","6","crabs",0,2,0.25,"splits"
2007,"10","25",2007-10-25,"bc 1","30","7","crabs",28,2,0.5,"splits"
2007,"10","25",2007-10-25,"bc 1","30","8","crabs",19,2,0.0625,"splits"
2007,"10","25",2007-10-25,"bc 1","30","9","crabs",0,2,0.5,"splits"
2007,"10","25",2007-10-25,"bc 1","30","10","crabs",25,2,0.5,"splits"
2008,"11","21",2008-11-21,"bc 1","10","1","crabs",0,2,0.25,"splits"
2008,"11","21",2008-11-21,"bc 1","10","2","crabs",0,2,0.5,"splits"
2008,"11","21",2008-11-21,"bc 1","10","3","crabs",0,2,1,"splits"
2008,"11","21",2008-11-21,"bc 1","10","4","crabs",0,2,0.5,"splits"
2008,"11","21",2008-11-21,"bc 1","10","5","crabs",0,2,1,"splits"
2008,"11","21",2008-11-21,"bc 1","10","6","crabs",0,2,0.03125,"splits"
2008,"11","21",2008-11-21,"bc 1","10","7","crabs",18,2,0.0625,"splits"
2008,"11","21",2008-11-21,"bc 1","10","8","crabs",0,2,0.0625,"splits"
2008,"11","21",2008-11-21,"bc 1","10","9","crabs",0,2,0.125,"splits"
2008,"11","21",2008-11-21,"bc 1","10","10","crabs",0,2,0.0625,"splits"
2008,"11","21",2008-11-21,"bc 1","20","1","crabs",0,2,1,"splits"
2008,"11","21",2008-11-21,"bc 1","20","2","crabs",0,2,0.03125,"splits"
2008,"11","21",2008-11-21,"bc 1","20","4","crabs",0,2,0.0625,"splits"
2008,"11","21",2008-11-21,"bc 1","20","5","crabs",26,2,0.125,"splits"
2008,"11","21",2008-11-21,"bc 1","20","6","crabs",23,2,1,"splits"
2008,"11","21",2008-11-21,"bc 1","20","8","crabs",0,2,0.25,"splits"
2008,"11","21",2008-11-21,"bc 1","20","7","crabs",0,2,0.125,"splits"
2008,"11","21",2008-11-21,"bc 1","20","9","crabs",20,2,0.25,"splits"
2008,"11","21",2008-11-21,"bc 1","20","10","crabs",0,2,1,"splits"
2008,"11","21",2008-11-21,"bc 1","30","1","crabs",20,2,0.25,"splits"
2008,"11","21",2008-11-21,"bc 1","30","5","crabs",0,2,0.015625,"splits"
2008,"11","21",2008-11-21,"bc 1","30","6","crabs",0,2,0.125,"splits"
2008,"11","21",2008-11-21,"bc 1","30","7","crabs",20,2,1,"splits"
2008,"11","21",2008-11-21,"bc 1","30","8","crabs",0,2,0.5,"splits"
2008,"11","21",2008-11-21,"bc 1","30","8","crabs",26,2,0.5,"splits"
2008,"11","21",2008-11-21,"bc 1","30","9","crabs",29,2,1,"splits"
2008,"11","21",2008-11-21,"bc 1","30","10","crabs",16,2,1,"splits"
1982,"10","17",1982-10-17,"bc 1","10","1","crabs",0,3,0.5,"splits"
1982,"10","17",1982-10-17,"bc 1","10","2","crabs",15.95,3,0.03125,"splits"
1982,"10","17",1982-10-17,"bc 1","10","3","crabs",10,3,1,"splits"
1982,"10","17",1982-10-17,"bc 1","10","4","crabs",1.2,3,1,"splits"
1982,"10","17",1982-10-17,"bc 1","10","5","crabs",1.1,3,1,"splits"
1982,"10","17",1982-10-17,"bc 1","10","6","crabs",4,3,0.5,"splits"
1982,"10","17",1982-10-17,"bc 1","10","7","crabs",1.2,3,1,"splits"
1982,"10","17",1982-10-17,"bc 1","10","8","crabs",0,3,1,"splits"
1982,"10","17",1982-10-17,"bc 1","10","9","crabs",4.7,3,1,"splits"
1982,"10","17",1982-10-17,"bc 1","10","10","crabs",0,3,1,"splits"
1982,"10","17",1982-10-17,"bc 1","10","11","crabs",2.2,3,1,"splits"
1982,"10","17",1982-10-17,"bc 1","10","12","crabs",3.1,3,1,"splits"
1982,"10","17",1982-10-17,"bc 1","20","1","crabs",2.5,3,0.5,"splits"
1982,"10","17",1982-10-17,"bc 1","20","2","crabs",1.3,3,1,"splits"
1982,"10","17",1982-10-17,"bc 1","20","3","crabs",1.3,3,0.5,"splits"
1982,"10","17",1982-10-17,"bc 1","20","4","crabs",0,3,1,"splits"
1982,"10","17",1982-10-17,"bc 1","20","5","crabs",0,3,1,"splits"
1982,"10","17",1982-10-17,"bc 1","20","6","crabs",2.7,3,0.5,"splits"
1982,"10","17",1982-10-17,"bc 1","20","7","crabs",0,3,1,"splits"
1982,"10","17",1982-10-17,"bc 1","20","8","crabs",9.3,3,1,"splits"
1982,"10","17",1982-10-17,"bc 1","20","9","crabs",6.4,3,1,"splits"
1982,"10","17",1982-10-17,"bc 1","20","10","crabs",9.8,3,1,"splits"
1982,"10","17",1982-10-17,"bc 1","20","11","crabs",1.1,3,0.5,"splits"
1982,"10","17",1982-10-17,"bc 1","20","12","crabs",1.9,3,0.5,"splits"
1982,"10","17",1982-10-17,"bc 1","30","1","crabs",2.5,3,0.25,"splits"
1982,"10","17",1982-10-17,"bc 1","30","2","crabs",0,3,1,"splits"
1982,"10","17",1982-10-17,"bc 1","30","3","crabs",1.5,3,0.25,"splits"
1982,"10","17",1982-10-17,"bc 1","30","4","crabs",2.4,3,0.25,"splits"
1982,"10","17",1982-10-17,"bc 1","30","5","crabs",6.3,3,1,"splits"
1982,"10","17",1982-10-17,"bc 1","30","6","crabs",1,3,0.25,"splits"
1982,"10","17",1982-10-17,"bc 1","30","7","crabs",2.2,3,1,"splits"
1982,"10","17",1982-10-17,"bc 1","30","8","crabs",2.4,3,0.5,"splits"
1982,"10","17",1982-10-17,"bc 1","30","9","crabs",1.7,3,1,"splits"
1982,"10","17",1982-10-17,"bc 1","30","10","crabs",0,3,1,"splits"
1982,"10","17",1982-10-17,"bc 1","30","11","crabs",0,3,1,"splits"
1982,"10","17",1982-10-17,"bc 1","30","12","crabs",5.6,3,1,"splits"
1982,"10","17",1982-10-17,"diablo","30","1","crabs",0,3,1,"splits"
1982,"10","17",1982-10-17,"diablo","30","2","crabs",5.8,3,1,"splits"
1982,"10","17",1982-10-17,"diablo","30","3","crabs",4.2,3,1,"splits"
1982,"10","17",1982-10-17,"diablo","30","4","crabs",0,3,1,"splits"
1982,"10","17",1982-10-17,"diablo","30","5","crabs",5.6,3,1,"splits"
1982,"10","17",1982-10-17,"diablo","30","6","crabs",1.2,3,0.25,"splits"
1982,"10","17",1982-10-17,"diablo","30","7","crabs",3.3,3,0.5,"splits"
1982,"10","17",1982-10-17,"diablo","30","8","crabs",4.8,3,1,"splits"
1982,"10","17",1982-10-17,"diablo","30","9","crabs",0,3,1,"splits"
1982,"10","17",1982-10-17,"diablo","30","10","crabs",4.2,3,0.5,"splits"
1982,"10","17",1982-10-17,"diablo","30","11","crabs",0.8,3,1,"splits"
1982,"10","17",1982-10-17,"diablo","30","12","crabs",4.2,3,0.5,"splits"
1982,"10","19",1982-10-19,"diablo","10","1","crabs",3.3,3,1,"splits"
1982,"10","19",1982-10-19,"diablo","10","2","crabs",0,3,0.0625,"splits"
1982,"10","19",1982-10-19,"diablo","10","3","crabs",0,3,0.125,"splits"
1982,"10","19",1982-10-19,"diablo","10","4","crabs",0,3,0.03125,"splits"
1982,"10","19",1982-10-19,"diablo","10","5","crabs",0,3,0.125,"splits"
1982,"10","19",1982-10-19,"diablo","10","6","crabs",0,3,0.5,"splits"
1982,"10","19",1982-10-19,"diablo","10","7","crabs",1.6,3,0.125,"splits"
1982,"10","21",1982-10-21,"twin west","10","2","crabs",3.3,3,1,"splits"
1982,"10","21",1982-10-21,"twin west","10","3","crabs",1,3,0.125,"splits"
1982,"10","21",1982-10-21,"twin west","10","4","crabs",1.2,3,1,"splits"
1982,"10","21",1982-10-21,"twin west","10","5","crabs",4,3,1,"splits"
1982,"10","21",1982-10-21,"twin west","10","6","crabs",1.2,3,0.0625,"splits"
1982,"10","21",1982-10-21,"twin west","10","7","crabs",2,3,0.5,"splits"
1982,"10","21",1982-10-21,"twin west","10","8","crabs",5.6,3,1,"splits"
1982,"10","21",1982-10-21,"twin west","10","9","crabs",0,3,0.0625,"splits"
1982,"10","21",1982-10-21,"twin west","10","10","crabs",0,3,0.0625,"splits"
1982,"10","21",1982-10-21,"twin west","10","11","crabs",0,3,1,"splits"
1982,"10","21",1982-10-21,"twin west","10","12","crabs",2.8,3,0.5,"splits"
1982,"10","21",1982-10-21,"twin west","10","1","crabs",1.2,3,1,"splits"
1982,"10","21",1982-10-21,"twin west","20","5","crabs",5,3,1,"splits"
1982,"10","21",1982-10-21,"twin west","20","6","crabs",4.2,3,0.5,"splits"
1982,"10","21",1982-10-21,"twin west","20","7","crabs",1.2,3,1,"splits"
1982,"10","21",1982-10-21,"twin west","20","8","crabs",1.6,3,0.5,"splits"
1982,"10","21",1982-10-21,"twin west","20","9","crabs",1.2,3,1,"splits"
1982,"10","21",1982-10-21,"twin west","20","10","crabs",2.4,3,0.125,"splits"
1982,"10","21",1982-10-21,"twin west","20","11","crabs",2.2,3,0.25,"splits"
1982,"10","21",1982-10-21,"twin west","20","12","crabs",1,3,0.25,"splits"
1982,"10","21",1982-10-21,"twin west","20","1","crabs",1.2,3,0.25,"splits"
1982,"10","21",1982-10-21,"twin west","20","2","crabs",2.5,3,0.5,"splits"
1982,"10","21",1982-10-21,"twin west","20","3","crabs",3.3,3,1,"splits"
1982,"10","21",1982-10-21,"twin west","20","4","crabs",1.7,3,0.25,"splits"
1982,"10","21",1982-10-21,"twin west","30","1","crabs",4,3,1,"splits"
1982,"10","21",1982-10-21,"twin west","30","2","crabs",2.3,3,1,"splits"
1982,"10","21",1982-10-21,"twin west","30","3","crabs",5.2,3,1,"splits"
1982,"10","21",1982-10-21,"twin west","30","4","crabs",5.2,3,1,"splits"
1982,"10","21",1982-10-21,"twin west","30","5","crabs",1.7,3,1,"splits"
1982,"10","21",1982-10-21,"twin west","30","6","crabs",1.6,3,1,"splits"
1982,"10","21",1982-10-21,"twin west","30","7","crabs",1.6,3,1,"splits"
1982,"10","21",1982-10-21,"twin west","30","8","crabs",6.7,3,1,"splits"
1982,"10","21",1982-10-21,"twin west","30","9","crabs",6.7,3,1,"splits"
1982,"10","21",1982-10-21,"twin west","30","10","crabs",1,3,1,"splits"
1982,"10","21",1982-10-21,"twin west","30","11","crabs",1.2,3,1,"splits"
1982,"10","21",1982-10-21,"twin west","30","12","crabs",3.6,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","10","1","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","10","2","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","10","3","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","10","4","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","10","5","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","10","6","crabs",9.7,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","10","7","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","10","8","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","10","9","crabs",1.3,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","10","10","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","10","11","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","10","12","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","20","1","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","20","2","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","20","3","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","20","4","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","20","5","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","20","6","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","20","7","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","20","8","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","20","9","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","20","10","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","20","11","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","20","12","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","30","1","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","30","2","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","30","3","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","30","4","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","30","5","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","30","6","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","30","7","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","30","8","crabs",1.3,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","30","9","crabs",2.2,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","30","10","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","30","11","crabs",0,3,1,"splits"
1983,"01","06",1983-01-06,"bc 1","30","12","crabs",2.3,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","10","1","crabs",4.2,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","10","2","crabs",3.2,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","10","3","crabs",9.8,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","10","4","crabs",11.4,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","10","5","crabs",0,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","10","6","crabs",0,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","10","7","crabs",1.6,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","10","8","crabs",0,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","10","9","crabs",0,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","10","10","crabs",0,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","10","11","crabs",0,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","10","12","crabs",2.5,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","20","1","crabs",0,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","20","2","crabs",2.5,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","20","3","crabs",0,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","20","4","crabs",0,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","20","5","crabs",1.8,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","20","6","crabs",0,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","20","7","crabs",0,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","20","8","crabs",0,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","20","9","crabs",0,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","20","10","crabs",1.4,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","20","11","crabs",0,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","20","12","crabs",1.2,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","30","1","crabs",0,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","30","2","crabs",0,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","30","3","crabs",0,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","30","4","crabs",0,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","30","5","crabs",0,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","30","6","crabs",1.6,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","30","7","crabs",0,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","30","8","crabs",1.2,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","30","9","crabs",0,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","30","10","crabs",6.9,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","30","11","crabs",0,3,1,"splits"
1983,"01","13",1983-01-13,"diablo","30","12","crabs",0,3,1,"splits"
1983,"01","18",1983-01-18,"twin west","10","1","crabs",0,3,1,"splits"
1983,"01","18",1983-01-18,"twin west","10","2","crabs",1.2,3,0.5,"splits"
1983,"01","18",1983-01-18,"twin west","10","3","crabs",0,3,1,"splits"
1983,"01","18",1983-01-18,"twin west","10","4","crabs",1,3,1,"splits"
1983,"01","18",1983-01-18,"twin west","10","5","crabs",0,3,1,"splits"
1983,"01","18",1983-01-18,"twin west","10","6","crabs",0,3,1,"splits"
1983,"01","18",1983-01-18,"twin west","10","7","crabs",1,3,1,"splits"
1983,"01","18",1983-01-18,"twin west","10","8","crabs",2,3,1,"splits"
