"year","site","depth","common_name","major_group","mean_weight","sd_weight","var_weight","se_weight","meansd_l","meansd_u"
1982,"diablo",30,"Eisenia","brown",0,0,0,0,0,0
1982,"diablo",30,"Gelidium nudifrons","red",0,0,0,0,0,0
1982,"diablo",30,"Gelidium robustum","red",0,0,0,0,0,0
1982,"diablo",30,"Gym","gym",0.166666666666667,0.389249472080761,0.151515151515151,0.112366643743874,-0.222582805414095,0.555916138747428
1982,"diablo",30,"Laminaria farlowii","brown",2.84166666666667,9.84382208968312,96.9008333333333,2.84166666666667,-7.00215542301645,12.6854887563498
1982,"diablo",30,"Laurencia spp.","red",0,0,0,0,0,0
1982,"diablo",30,"Prionitis","red",0,0,0,0,0,0
1982,"diablo",30,"Rhodymeniales","red",12.4041666666667,22.9633636220955,527.31606884058,4.68737697101028,-10.5591969554288,35.3675302887622
1982,"twin west",10,"Articulated Corralines","coralline red",149.291666666667,158.908518327274,25251.9171969697,45.8729379163882,-9.61685166060772,308.200184993941
1982,"twin west",10,"Chondracanthus spp.","red",46.3,72.0442919321163,5190.38,20.7973956702917,-25.7442919321163,118.344291932116
1982,"twin west",10,"Codium spp.","green",31.9583333333333,110.706914117111,12256.0208333333,31.9583333333333,-78.7485807837774,142.665247450444
1982,"twin west",10,"Egregia","brown",0,0,0,0,0,0
1982,"twin west",10,"Eisenia","brown",0,0,0,0,0,0
1982,"twin west",10,"Gelidium nudifrons","red",0,0,0,0,0,0
1982,"twin west",10,"Gelidium robustum","red",331.725,298.172348346023,88906.7493181818,86.0749427912395,33.5526516539775,629.897348346023
1982,"twin west",10,"Gym","gym",1.025,2.0199572452721,4.08022727272727,0.583111429654692,-0.994957245272105,3.0449572452721
1982,"twin west",10,"Laminaria farlowii","brown",0,0,0,0,0,0
1982,"twin west",10,"Laurencia spp.","red",0.583333333333333,2.02072594216369,4.08333333333333,0.583333333333333,-1.43739260883036,2.60405927549702
1982,"twin west",10,"Prionitis","red",29.375,58.4818095261642,3420.12204545455,16.8822442363136,-29.1068095261642,87.8568095261642
1982,"twin west",10,"Rhodymeniales","red",2.375,9.7213905786471,94.5054347826087,1.98437054233209,-7.3463905786471,12.0963905786471
1982,"twin west",20,"Articulated Corralines","coralline red",95.4916666666667,90.4539707991492,8181.92083333333,26.1118121950797,5.03769586751748,185.945637465816
1982,"twin west",20,"Chondracanthus spp.","red",125.666666666667,86.6962653419536,7516.24242424242,25.0270560664561,38.9704013247131,212.36293200862
1982,"twin west",20,"Codium spp.","green",3.34166666666667,6.37544413188508,40.6462878787879,1.84043219287364,-3.03377746521841,9.71711079855175
1982,"twin west",20,"Egregia","brown",0,0,0,0,0,0
1982,"twin west",20,"Eisenia","brown",0,0,0,0,0,0
1982,"twin west",20,"Gelidium nudifrons","red",0,0,0,0,0,0
1982,"twin west",20,"Gelidium robustum","red",121.866666666667,153.924505304819,23692.7533333333,44.4341772863087,-32.0578386381526,275.791171971486
1982,"twin west",20,"Gym","gym",13.4666666666667,21.5700690492144,465.267878787879,6.22674258600139,-8.10340238254778,35.0367357158811
1982,"twin west",20,"Laminaria farlowii","brown",0,0,0,0,0,0
1982,"twin west",20,"Laurencia spp.","red",0,0,0,0,0,0
1982,"twin west",20,"Prionitis","red",9.18333333333333,19.1938358160461,368.403333333333,5.54078313758784,-10.0105024827128,28.3771691493794
1982,"twin west",20,"Rhodymeniales","red",16.4208333333333,27.9138422754681,779.18259057971,5.69788919461888,-11.4930089421348,44.3346756088014
1982,"twin west",30,"Articulated Corralines","coralline red",34.5333333333333,42.6351185448491,1817.75333333333,12.3076985844001,-8.10178521151574,77.1684518781824
1982,"twin west",30,"Chondracanthus spp.","red",14.3333333333333,19.4370935600106,377.800606060606,5.61100559956803,-5.10376022667728,33.7704268933439
1982,"twin west",30,"Codium spp.","green",12.5416666666667,21.1773231347004,448.479015151515,6.11336660626747,-8.6356564680337,33.718989801367
1982,"twin west",30,"Egregia","brown",0,0,0,0,0,0
1982,"twin west",30,"Eisenia","brown",0,0,0,0,0,0
1982,"twin west",30,"Gelidium nudifrons","red",0,0,0,0,0,0
1982,"twin west",30,"Gelidium robustum","red",2.33333333333333,8.08290376865476,65.3333333333333,2.33333333333333,-5.74957043532143,10.4162371019881
1982,"twin west",30,"Gym","gym",11.5916666666667,22.0012585728153,484.055378787879,6.35121627976274,-10.4095919061486,33.592925239482
1982,"twin west",30,"Laminaria farlowii","brown",7.375,20.2899045653923,411.680227272727,5.85719093133053,-12.9149045653923,27.6649045653923
1982,"twin west",30,"Laurencia spp.","red",0,0,0,0,0,0
1982,"twin west",30,"Prionitis","red",0,0,0,0,0,0
1982,"twin west",30,"Rhodymeniales","red",15.1291666666667,33.7245295731095,1137.34389492754,6.88399077245997,-18.5953629064428,48.8536962397762
1983,"bc 1",10,"Articulated Corralines","coralline red",160.558333333333,128.771580434257,16582.1199275362,26.2853887863076,31.7867528990767,289.32991376759
1983,"bc 1",10,"Chondracanthus spp.","red",7.2625,14.6268309890628,213.944184782609,2.98568937309438,-7.36433098906283,21.8893309890628
1983,"bc 1",10,"Codium spp.","green",1.29166666666667,5.36071999274162,28.7373188405797,1.09425238634611,-4.06905332607495,6.65238665940829
1983,"bc 1",10,"Egregia","brown",0,0,0,0,0,0
1983,"bc 1",10,"Eisenia","brown",0,0,0,0,0,0
1983,"bc 1",10,"Gelidium nudifrons","red",0,0,0,0,0,0
1983,"bc 1",10,"Gelidium robustum","red",211.116666666667,210.962538744734,44505.1927536232,43.062547897227,0.154127921933167,422.0792054114
1983,"bc 1",10,"Gym","gym",0.6875,3.36804839632687,11.34375,0.6875,-2.68054839632687,4.05554839632687
1983,"bc 1",10,"Laminaria farlowii","brown",0,0,0,0,0,0
1983,"bc 1",10,"Laurencia spp.","red",0,0,0,0,0,0
1983,"bc 1",10,"Prionitis","red",0,0,0,0,0,0
1983,"bc 1",10,"Rhodymeniales","red",4.52083333333333,10.7906570764641,116.438280141844,1.55749719195737,-6.26982374313073,15.3114904097974
1983,"bc 1",20,"Articulated Corralines","coralline red",140.358333333333,96.8903410480415,9387.7381884058,19.7776580476618,43.4679922852918,237.248674381375
1983,"bc 1",20,"Chondracanthus spp.","red",6.79166666666667,10.7885574111877,116.392971014493,2.20220505984431,-3.99689074452102,17.5802240778544
1983,"bc 1",20,"Codium spp.","green",6.54166666666667,20.5985629863214,424.300797101449,4.20466406258895,-14.0568963196547,27.140229652988
1983,"bc 1",20,"Egregia","brown",0,0,0,0,0,0
1983,"bc 1",20,"Eisenia","brown",0,0,0,0,0,0
1983,"bc 1",20,"Gelidium nudifrons","red",0,0,0,0,0,0
1983,"bc 1",20,"Gelidium robustum","red",99.4208333333333,166.425967296512,27697.6025905797,33.9715583187979,-67.0051339631788,265.846800629845
1983,"bc 1",20,"Gym","gym",0.758333333333334,3.71505944322116,13.8016666666667,0.758333333333334,-2.95672610988782,4.47339277655449
1983,"bc 1",20,"Laminaria farlowii","brown",0.1875,0.918558653543692,0.84375,0.1875,-0.731058653543692,1.10605865354369
1983,"bc 1",20,"Laurencia spp.","red",0.0833333333333334,0.408248290463863,0.166666666666667,0.0833333333333334,-0.32491495713053,0.491581623797196
1983,"bc 1",20,"Prionitis","red",0,0,0,0,0,0
1983,"bc 1",20,"Rhodymeniales","red",4.08333333333333,9.14438168013873,83.6197163120568,1.31987780615019,-5.0610483468054,13.2277150134721
1983,"bc 1",30,"Articulated Corralines","coralline red",87.9375,81.956037061766,6716.79201086957,16.7292060118295,5.98146293823397,169.893537061766
1983,"bc 1",30,"Chondracanthus spp.","red",34.6708333333333,48.0729561429172,2311.00911231884,9.8128510814451,-13.4021228095839,82.7437894762505
1983,"bc 1",30,"Codium spp.","green",0.725,3.55176012703561,12.615,0.725,-2.82676012703561,4.27676012703561
1983,"bc 1",30,"Egregia","brown",0,0,0,0,0,0
1983,"bc 1",30,"Eisenia","brown",0,0,0,0,0,0
1983,"bc 1",30,"Gelidium nudifrons","red",0,0,0,0,0,0
1983,"bc 1",30,"Gelidium robustum","red",11.3791666666667,26.1723049634809,684.989547101449,5.34239937941999,-14.7931382968143,37.5514716301476
1983,"bc 1",30,"Gym","gym",2.5375,7.25041603004239,52.5685326086956,1.4799849747083,-4.71291603004239,9.78791603004239
1983,"bc 1",30,"Laminaria farlowii","brown",0.458333333333333,2.24536559755125,5.04166666666667,0.458333333333333,-1.78703226421791,2.70369893088458
1983,"bc 1",30,"Laurencia spp.","red",0,0,0,0,0,0
1983,"bc 1",30,"Prionitis","red",0,0,0,0,0,0
1983,"bc 1",30,"Rhodymeniales","red",12.90625,24.9438553065317,622.195917553192,3.60033539396329,-12.0376053065317,37.8501053065317
1983,"diablo",10,"Articulated Corralines","coralline red",115.533333333333,106.991408296533,11447.1614492754,21.8395297656903,8.54192503680065,222.524741629866
1983,"diablo",10,"Chondracanthus spp.","red",9.60416666666667,13.7706202432591,189.629981884058,2.8109160864688,-4.16645357659246,23.3747869099258
1983,"diablo",10,"Codium spp.","green",10.875,20.9643849130522,439.505434782609,4.27933715068997,-10.0893849130522,31.8393849130522
1983,"diablo",10,"Egregia","brown",0,0,0,0,0,0
1983,"diablo",10,"Eisenia","brown",2.08333333333333,10.2062072615966,104.166666666667,2.08333333333333,-8.12287392826324,12.2895405949299
1983,"diablo",10,"Gelidium nudifrons","red",0,0,0,0,0,0
1983,"diablo",10,"Gelidium robustum","red",173.1875,143.553869036043,20607.7133152174,29.3028108117189,29.633630963957,316.741369036043
1983,"diablo",10,"Gym","gym",0.645833333333333,3.16392425109494,10.0104166666667,0.645833333333334,-2.51809091776161,3.80975758442827
1983,"diablo",10,"Laminaria farlowii","brown",0.0833333333333333,0.28232985128664,0.0797101449275362,0.0576303395673437,-0.198996517953307,0.365663184619973
1983,"diablo",10,"Laurencia spp.","red",0,0,0,0,0,0
1983,"diablo",10,"Prionitis","red",3.625,10.2948383014098,105.983695652174,2.10142506857622,-6.66983830140978,13.9198383014098
1983,"diablo",10,"Rhodymeniales","red",10.1875,20.1490786970627,405.985372340426,2.90826900241802,-9.96157869706269,30.3365786970627
1983,"diablo",20,"Articulated Corralines","coralline red",154.770833333333,130.50886852813,17032.5647644927,26.6400112334911,24.2619648052033,285.279701861463
1983,"diablo",20,"Chondracanthus spp.","red",3.1875,7.25739877342576,52.6698369565217,1.4814103212328,-4.06989877342576,10.4448987734258
1983,"diablo",20,"Codium spp.","green",3.875,13.3622196151492,178.548913043478,2.72755165734368,-9.48721961514921,17.2372196151492
1983,"diablo",20,"Egregia","brown",0,0,0,0,0,0
1983,"diablo",20,"Eisenia","brown",2.66666666666667,13.0639452948436,170.666666666667,2.66666666666667,-10.397278628177,15.7306119615103
1983,"diablo",20,"Gelidium nudifrons","red",0,0,0,0,0,0
1983,"diablo",20,"Gelidium robustum","red",125.916666666667,149.449981938605,22335.2971014493,30.5063498181453,-23.533315271938,275.366648605271
1983,"diablo",20,"Gym","gym",1,4.12837477233712,17.0434782608696,0.842700971600384,-3.12837477233712,5.12837477233712
1983,"diablo",20,"Laminaria farlowii","brown",0,0,0,0,0,0
1983,"diablo",20,"Laurencia spp.","red",0,0,0,0,0,0
1983,"diablo",20,"Prionitis","red",0.229166666666667,1.12268279877562,1.26041666666667,0.229166666666667,-0.893516132108957,1.35184946544229
1983,"diablo",20,"Rhodymeniales","red",8.20833333333333,18.8498640813807,355.317375886525,2.72074352539325,-10.6415307480473,27.058197414714
1983,"diablo",30,"Articulated Corralines","coralline red",70.25,55.013239513222,3026.45652173913,11.229530492076,15.236760486778,125.263239513222
1983,"diablo",30,"Chondracanthus spp.","red",16.6666666666667,20.0275173018365,401.101449275362,4.0880998503551,-3.36085063516989,36.6941839685032
1983,"diablo",30,"Codium spp.","green",4.33333333333333,14.1718234433733,200.840579710145,2.89281134675642,-9.83849011003995,18.5051567767066
1983,"diablo",30,"Egregia","brown",0,0,0,0,0,0
1983,"diablo",30,"Eisenia","brown",0,0,0,0,0,0
1983,"diablo",30,"Gelidium nudifrons","red",0,0,0,0,0,0
1983,"diablo",30,"Gelidium robustum","red",26.2916666666667,67.4333675413813,4547.25905797101,13.7647785094951,-41.1417008747146,93.7250342080479
1983,"diablo",30,"Gym","gym",0,0,0,0,0,0
1983,"diablo",30,"Laminaria farlowii","brown",4.25,13.0725400878263,170.891304347826,2.66842107143771,-8.82254008782632,17.3225400878263
1983,"diablo",30,"Laurencia spp.","red",0,0,0,0,0,0
1983,"diablo",30,"Prionitis","red",0,0,0,0,0,0
1983,"diablo",30,"Rhodymeniales","red",8.52083333333333,16.5439319509349,273.701684397163,2.38791089133177,-8.02309861760152,25.0647652842682
1983,"twin west",10,"Articulated Corralines","coralline red",154.15,116.808207722336,13644.1573913043,23.8433755573957,37.3417922776642,270.958207722336
1983,"twin west",10,"Chondracanthus spp.","red",25.5833333333333,39.5539440859394,1564.51449275362,8.073915027094,-13.9706107526061,65.1372774192728
1983,"twin west",10,"Codium spp.","green",3.78333333333333,12.0913431722925,146.200579710145,2.46813508975016,-8.30800983895919,15.8746765056259
1983,"twin west",10,"Egregia","brown",0,0,0,0,0,0
1983,"twin west",10,"Eisenia","brown",1.375,6.73609679265374,45.375,1.375,-5.36109679265374,8.11109679265374
1983,"twin west",10,"Gelidium nudifrons","red",0,0,0,0,0,0
1983,"twin west",10,"Gelidium robustum","red",129,129.099557133919,16666.6956521739,26.352336749782,-0.0995571339186085,258.099557133919
1983,"twin west",10,"Gym","gym",0.0416666666666667,0.204124145231932,0.0416666666666667,0.0416666666666667,-0.162457478565265,0.245790811898598
1983,"twin west",10,"Laminaria farlowii","brown",0.458333333333333,2.04257226292618,4.17210144927536,0.416938317244258,-1.58423892959284,2.50090559625951
1983,"twin west",10,"Laurencia spp.","red",0,0,0,0,0,0
1983,"twin west",10,"Prionitis","red",2.66666666666667,10.7891518249327,116.405797101449,2.20232639404193,-8.12248515826607,13.4558184915994
1983,"twin west",10,"Rhodymeniales","red",5.72916666666667,12.8024924158047,163.903812056738,1.84788061064075,-7.07332574913806,18.5316590824714
1983,"twin west",20,"Articulated Corralines","coralline red",104.270833333333,121.5060366336,14763.7169384058,24.8023158683534,-17.2352033002669,225.776869966934
1983,"twin west",20,"Chondracanthus spp.","red",15.9791666666667,21.8922654431168,479.271286231884,4.46873997076676,-5.91309877645009,37.8714321097834
1983,"twin west",20,"Codium spp.","green",0.708333333333333,2.21612993392941,4.91123188405797,0.452365628486238,-1.50779660059608,2.92446326726274
1983,"twin west",20,"Egregia","brown",0,0,0,0,0,0
1983,"twin west",20,"Eisenia","brown",0,0,0,0,0,0
1983,"twin west",20,"Gelidium nudifrons","red",0,0,0,0,0,0
1983,"twin west",20,"Gelidium robustum","red",102.208333333333,136.067751399861,18514.4329710145,27.7747134481277,-33.8594180665281,238.276084733195
1983,"twin west",20,"Gym","gym",3.625,14.2029161120862,201.722826086957,2.89915811118041,-10.5779161120862,17.8279161120862
1983,"twin west",20,"Laminaria farlowii","brown",0.0416666666666667,0.204124145231932,0.0416666666666667,0.0416666666666667,-0.162457478565265,0.245790811898598
1983,"twin west",20,"Laurencia spp.","red",0,0,0,0,0,0
1983,"twin west",20,"Prionitis","red",5.75,24.6104431703998,605.673913043478,5.02358567593689,-18.8604431703998,30.3604431703998
1983,"twin west",20,"Rhodymeniales","red",11.8854166666667,20.6034596308209,424.502548758865,2.973853241023,-8.7180429641542,32.4888762974875
1983,"twin west",30,"Articulated Corralines","coralline red",38.125,56.3500800508671,3175.33152173913,11.5024119241342,-18.2250800508671,94.4750800508671
1983,"twin west",30,"Chondracanthus spp.","red",12.75,23.6978259872449,561.586956521739,4.83729847350142,-10.9478259872449,36.4478259872449
1983,"twin west",30,"Codium spp.","green",0.416666666666667,1.52989532653216,2.34057971014493,0.312288575822703,-1.11322865986549,1.94656199319882
1983,"twin west",30,"Egregia","brown",0,0,0,0,0,0
1983,"twin west",30,"Eisenia","brown",0,0,0,0,0,0
1983,"twin west",30,"Gelidium nudifrons","red",0,0,0,0,0,0
1983,"twin west",30,"Gelidium robustum","red",50.0833333333333,149.556130706448,22367.036231884,30.5280173446486,-99.4727973731143,199.639464039781
1983,"twin west",30,"Gym","gym",4.875,11.3149093638899,128.027173913043,2.3096462022808,-6.4399093638899,16.1899093638899
1983,"twin west",30,"Laminaria farlowii","brown",3.29166666666667,12.5125299518963,156.563405797101,2.55410948111977,-9.22086328522961,15.8041966185629
1983,"twin west",30,"Laurencia spp.","red",0,0,0,0,0,0
1983,"twin west",30,"Prionitis","red",0,0,0,0,0,0
1983,"twin west",30,"Rhodymeniales","red",11.5625,26.7787675895852,717.102393617021,3.86518216910337,-15.2162675895852,38.3412675895852
1987,"bc 1",10,"Articulated Corralines","coralline red",209.583333333333,136.648533349856,18672.8216666667,55.7865301344728,72.9347999834775,346.231866683189
1987,"bc 1",10,"Chondracanthus spp.","red",0.983333333333333,1.20069424362186,1.44166666666667,0.490181372328425,-0.217360910288525,2.18402757695519
1987,"bc 1",10,"Codium spp.","green",2.3,5.63382640840131,31.74,2.3,-3.33382640840131,7.93382640840131
1987,"bc 1",10,"Egregia","brown",0,0,0,0,0,0
1987,"bc 1",10,"Eisenia","brown",6.3,10.4947605975553,110.14,4.28446807277948,-4.19476059755533,16.7947605975553
1987,"bc 1",10,"Gelidium nudifrons","red",0,0,0,0,0,0
1987,"bc 1",10,"Gelidium robustum","red",109.566666666667,144.217899952352,20798.8026666667,58.8767111098362,-34.6512332856855,253.784566619019
1987,"bc 1",10,"Gym","gym",0,0,0,0,0,0
1987,"bc 1",10,"Laminaria farlowii","brown",1.55,3.79670910131393,14.415,1.55,-2.24670910131393,5.34670910131393
1987,"bc 1",10,"Laurencia spp.","red",0,0,0,0,0,0
1987,"bc 1",10,"Prionitis","red",0,0,0,0,0,0
1987,"bc 1",10,"Rhodymeniales","red",1.36666666666667,2.32274654561179,5.39515151515152,0.670519171684121,-0.956079878945126,3.68941321227846
1987,"bc 1",20,"Articulated Corralines","coralline red",154.391666666667,91.7989746262138,8427.05174242424,26.5000813558881,62.5926920404529,246.19064129288
1987,"bc 1",20,"Chondracanthus spp.","red",0.4,0.813522084407167,0.661818181818182,0.234843597212092,-0.413522084407167,1.21352208440717
1987,"bc 1",20,"Codium spp.","green",0.433333333333333,1.2205314292131,1.48969696969697,0.352337074605291,-0.787198095879765,1.65386476254643
1987,"bc 1",20,"Egregia","brown",0,0,0,0,0,0
1987,"bc 1",20,"Eisenia","brown",0,0,0,0,0,0
1987,"bc 1",20,"Gelidium nudifrons","red",0,0,0,0,0,0
1987,"bc 1",20,"Gelidium robustum","red",59.3916666666667,130.53444309198,17039.2408333333,37.6820479288362,-71.1427764253132,189.926109758647
1987,"bc 1",20,"Gym","gym",0,0,0,0,0,0
1987,"bc 1",20,"Laminaria farlowii","brown",0.891666666666667,1.65554623412737,2.74083333333333,0.477915031964656,-0.763879567460708,2.54721290079404
1987,"bc 1",20,"Laurencia spp.","red",0,0,0,0,0,0
1987,"bc 1",20,"Prionitis","red",0,0,0,0,0,0
1987,"bc 1",20,"Rhodymeniales","red",2.37083333333333,6.07636040711061,36.9221557971015,1.24033187422261,-3.70552707377728,8.44719374044395
1987,"bc 1",30,"Articulated Corralines","coralline red",12.45,40.4038139513856,1632.46818181818,11.66357643056,-27.9538139513856,52.8538139513856
1987,"bc 1",30,"Chondracanthus spp.","red",0,0,0,0,0,0
1987,"bc 1",30,"Codium spp.","green",0.608333333333333,1.45380899916757,2.11356060606061,0.419678508509848,-0.845475665834235,2.0621423325009
1987,"bc 1",30,"Egregia","brown",0,0,0,0,0,0
1987,"bc 1",30,"Eisenia","brown",0,0,0,0,0,0
1987,"bc 1",30,"Gelidium nudifrons","red",0,0,0,0,0,0
1987,"bc 1",30,"Gelidium robustum","red",0,0,0,0,0,0
1987,"bc 1",30,"Gym","gym",0,0,0,0,0,0
1987,"bc 1",30,"Laminaria farlowii","brown",0,0,0,0,0,0
1987,"bc 1",30,"Laurencia spp.","red",0,0,0,0,0,0
1987,"bc 1",30,"Prionitis","red",0,0,0,0,0,0
1987,"bc 1",30,"Rhodymeniales","red",0.116666666666667,0.571547606649408,0.326666666666667,0.116666666666667,-0.454880939982742,0.688214273316075
1987,"twin west",10,"Articulated Corralines","coralline red",126.75,56.2149891043305,3160.125,39.75,70.5350108956695,182.964989104331
1987,"twin west",10,"Chondracanthus spp.","red",0,0,0,0,0,0
1987,"twin west",10,"Codium spp.","green",0,0,0,0,0,0
1987,"twin west",10,"Egregia","brown",0,0,0,0,0,0
1987,"twin west",10,"Eisenia","brown",0,0,0,0,0,0
1987,"twin west",10,"Gelidium nudifrons","red",0,0,0,0,0,0
